R1,R2 net,R2 exch,R3,R4,R5
99.54022187425124,61.92834466042909,39.580149676040804,18.80593860691108,18.80593860691108,80.73428326734017
99.57346914113378,62.27638507966304,36.19107282457991,18.648542030735378,18.648542030735378,80.92492711039841
99.70119947784787,62.722665403870515,43.310069547000246,18.48926703698868,18.48926703698868,81.21193244085919
99.94856592932103,61.7197672338024,36.94296532252659,19.11439934775932,19.11439934775932,80.83416658156172
100.06144842560683,61.94387162646217,33.30583754228128,19.05878839957233,19.05878839957233,81.0026600260345
99.81017665354133,62.02030636213714,36.302911758420144,18.894935145702092,18.894935145702092,80.91524150783923
99.78364448492931,61.92803663197274,34.58285456648664,18.927803926478283,18.927803926478283,80.85584055845102
99.46951055310805,62.36432271969872,36.66563697013255,18.552593916704666,18.552593916704666,80.91691663640339
99.85079228102171,62.103693560348624,38.30691330698648,18.873549360336547,18.873549360336547,80.97724292068517
99.7192374034176,61.90666109789257,36.368770659370114,18.906288152762514,18.906288152762514,80.81294925065508
99.69530289254286,61.9260320012888,35.52848349558835,18.884635445627026,18.884635445627026,80.81066744691583
99.70846961575603,62.96050525724824,34.68682941659175,18.373982179253897,18.373982179253897,81.33448743650214
99.37760511925995,62.14961426446554,37.36835947696886,18.613995427397207,18.613995427397207,80.76360969186274
99.7585734304622,62.1642947491892,39.22321153187526,18.797139340636498,18.797139340636498,80.9614340898257
99.9421523357243,61.574743041808425,34.62622128640836,19.183704646957935,19.183704646957935,80.75844768876635
100.15763203527905,61.55624546268791,38.70276842361092,19.300693286295573,19.300693286295573,80.85693874898348
99.92273029039767,61.92135473172531,38.52507263134856,19.00068777933618,19.00068777933618,80.92204251106149
99.71946050570689,62.74288964011944,36.5139043077889,18.488285432793727,18.488285432793727,81.23117507291316
99.52507971202824,61.75610645003371,38.02594056980796,18.884486630997266,18.884486630997266,80.64059308103097
99.61049751636091,62.75511878591712,38.94383226261755,18.427689365221898,18.427689365221898,81.18280815113901
99.82725961347033,61.900653553663204,37.0091280053005,18.963303029903564,18.963303029903564,80.86395658356676
100.05138358602956,61.79280186948056,34.46642373489869,19.129290858274498,19.129290858274498,80.92209272775506
99.57327996170258,62.61150497937625,32.97904873924807,18.480887491163163,18.480887491163163,81.09239247053941
99.64851948420068,61.873112759975314,36.565421896792785,18.887703362112685,18.887703362112685,80.760816122088
99.36044399071521,62.46976272940684,38.971107950431104,18.445340630654186,18.445340630654186,80.91510336006102
99.99427913554118,62.29427684678516,40.007394797287496,18.850001144378005,18.850001144378005,81.14427799116316
99.76598789432371,62.388108663405674,38.90873792989383,18.68893961545902,18.68893961545902,81.0770482788647
99.56337027060655,61.76764452689028,38.08834584087694,18.897862871858134,18.897862871858134,80.66550739874842
100.01359645018044,61.3401503127311,37.28538560868341,19.336723068724673,19.336723068724673,80.67687338145578
99.37143258707056,62.637953708146334,35.51287736298284,18.366739439462112,18.366739439462112,81.00469314760845
100.00289766005562,61.72703318007947,38.06613687504436,19.13793223998808,19.13793223998808,80.86496542006755
100.10178347467902,62.165384013088065,39.45074358579027,18.96819973079548,18.96819973079548,81.13358374388355
99.70812507965431,61.5317844257288,36.74480429835225,19.088170326962754,19.088170326962754,80.61995475269156
99.80776841835294,62.7950356137694,38.008205097673965,18.506366402291768,18.506366402291768,81.30140201606116
100.02195586699568,62.212355362205386,35.75399558046982,18.904800252395145,18.904800252395145,81.11715561460053
99.77757886258433,62.22235492258909,36.27257487249085,18.77761196999762,18.77761196999762,80.99996689258671
99.75108730897547,61.967314468996754,34.22195987336425,18.89188641998936,18.89188641998936,80.85920088898611
99.641496477576,62.51126980195589,35.08760994056449,18.565113337810054,18.565113337810054,81.07638313976594
99.52147348736814,62.295336509258775,34.44796834346546,18.613068489054683,18.613068489054683,80.90840499831346
99.87722310654131,62.64557738129098,36.78028804936504,18.615822862625166,18.615822862625166,81.26140024391614
100.19493028051113,61.29585206530192,36.505808251230086,19.449539107604608,19.449539107604608,80.74539117290652
99.80635084793724,62.31399514969379,37.773377355807206,18.746177849121725,18.746177849121725,81.06017299881552
99.95535075337094,62.52230079213382,37.914149065822926,18.716524980618555,18.716524980618555,81.23882577275238
99.69367750025846,62.829254522332846,38.586413506383025,18.432211488962807,18.432211488962807,81.26146601129565
99.90939727563833,62.30714245942044,34.83999922656516,18.80112740810894,18.80112740810894,81.10826986752937
99.73122540212083,62.0103845332034,33.521062158983916,18.86042043445871,18.86042043445871,80.87080496766211
99.90060772171249,62.206275654269156,36.584956868679306,18.847166033721667,18.847166033721667,81.05344168799083
100.04399450024073,61.5053227939214,38.496490675870696,19.26933585315966,19.26933585315966,80.77465864708105
100.19819359933945,61.873745177728296,41.22958230877936,19.16222421080558,19.16222421080558,81.03596938853387
99.39219331507587,62.232182298929665,37.59932576132663,18.5800055080731,18.5800055080731,80.81218780700277
99.87200232564686,62.04761505593777,39.69982659571606,18.912193634854546,18.912193634854546,80.95980869079231
99.91345229496854,62.22829828901482,36.48082666866906,18.842577002976856,18.842577002976856,81.07087529199168
100.10031038585682,61.80674546188804,36.309281112568556,19.146782461984387,19.146782461984387,80.95352792387243
100.01009517157887,62.32262112538999,37.29440533572829,18.843737023094437,18.843737023094437,81.16635814848443
99.98258393226575,61.87153956874311,33.751500930362816,19.055522181761326,19.055522181761326,80.92706175050444
100.15437534518236,61.53365834542093,39.30728613757695,19.310358499880717,19.310358499880717,80.84401684530165
100.04563354673368,61.63665320851841,38.936037049888384,19.204490169107633,19.204490169107633,80.84114337762604
100.1806921547545,62.07813531770175,36.54084791783295,19.051278418526376,19.051278418526376,81.12941373622813
99.71543665678219,62.228594370262314,38.12557069764301,18.743421143259937,18.743421143259937,80.97201551352225
100.18062776479317,61.33642268598138,36.345177247980466,19.4221025394059,19.4221025394059,80.75852522538727
99.97035636884415,61.80691280215583,36.84175289412361,19.08172178334416,19.08172178334416,80.88863458549999
100.38511121687276,61.07458180030514,37.9006862318806,19.65526470828381,19.65526470828381,80.72984650858895
99.69361129022288,63.53325212261224,32.697752738233376,18.080179583805318,18.080179583805318,81.61343170641756
100.27803558475708,61.505874805621296,35.75034419355446,19.38608038956789,19.38608038956789,80.89195519518918
100.27742120111893,62.40953818611212,38.080538133792366,18.9339415075034,18.9339415075034,81.34347969361552
99.57866637290562,62.005089717112355,37.79605484490911,18.786788327896627,18.786788327896627,80.79187804500899
99.76913063661245,61.83648022597486,38.43717205084989,18.966325205318793,18.966325205318793,80.80280543129365
100.01432907788133,61.70135025601374,36.45622351011231,19.156489410933794,19.156489410933794,80.85783966694754
100.05319405208976,61.64905935406575,40.9602353623249,19.20206734901201,19.20206734901201,80.85112670307777
99.7437317584606,61.57682568740617,37.643737293966325,19.083453035527214,19.083453035527214,80.66027872293338
100.0377036871028,61.4364842636902,36.95805803362786,19.300609711706304,19.300609711706304,80.7370939753965
99.36972477267526,62.08028985330826,35.98705351033736,18.644717459683495,18.644717459683495,80.72500731299175
99.21309066660098,61.34327152519846,37.82181535550416,18.934909570701258,18.934909570701258,80.27818109589973
100.0437867072846,61.78069310150745,35.68536880986956,19.131546802888575,19.131546802888575,80.91223990439603
99.5072531145801,62.38802259449472,37.94544041222333,18.559615260042687,18.559615260042687,80.9476378545374
99.92273845289179,61.78629711669457,35.511636573750806,19.068220668098615,19.068220668098615,80.85451778479319
99.84093990506152,61.820913891878696,37.056888296052385,19.01001300659141,19.01001300659141,80.83092689847011
99.83787827003562,62.084453409961554,39.22159017353252,18.876712430037028,18.876712430037028,80.96116583999859
99.59432187931449,62.50975303733528,36.06977639491014,18.542284420989606,18.542284420989606,81.05203745832489
99.77984145497938,62.39933350938539,39.78634384142146,18.69025397279699,18.69025397279699,81.08958748218238
99.87525599945081,61.81362906711006,35.16348591495266,19.030813466170375,19.030813466170375,80.84444253328043
99.83891684636905,61.950349926978134,36.023373079639384,18.944283459695455,18.944283459695455,80.89463338667359
99.79570107325537,62.173276032193,38.45603823403381,18.811212520531186,18.811212520531186,80.98448855272419
99.33709067319407,62.37423340822963,39.08294513707473,18.48142863248222,18.48142863248222,80.85566204071185
99.90993603128527,62.305070109891425,38.18482515017403,18.80243296069692,18.80243296069692,81.10750307058834
99.7722812706102,61.785299947018515,34.808948177856394,18.993490661795843,18.993490661795843,80.77879060881436
99.41914244896707,62.48895493942905,35.10159926187059,18.465093754769008,18.465093754769008,80.95404869419806
100.22970750065039,62.01012879071368,36.76657677891767,19.109789354968353,19.109789354968353,81.11991814568204
99.99757644790284,62.586799625389844,36.419560352865545,18.705388411256504,18.705388411256504,81.29218803664635
99.15818827451164,62.591813139294274,38.19914947011307,18.283187567608685,18.283187567608685,80.87500070690297
99.87501292116653,62.601519138037204,37.74804988788293,18.636746891564663,18.636746891564663,81.23826602960187
99.94407942825012,61.27668852655252,37.87952863477699,19.333695450848804,19.333695450848804,80.61038397740133
100.1176581145765,61.91439293225097,39.733872259853776,19.101632591162765,19.101632591162765,81.01602552341373
99.58969017120592,61.779383306289326,37.44082257971318,18.905153432458295,18.905153432458295,80.68453673874762
100.0469072119441,61.494783490216314,38.129655516165194,19.276061860863898,19.276061860863898,80.77084535108021
100.17099891434665,61.60979441131371,36.99191307718562,19.280602251516477,19.280602251516477,80.89039666283018
99.29565019600686,62.135502287695225,38.45204027749492,18.580073954155818,18.580073954155818,80.71557624185104
100.2445299809979,61.26642211206019,35.74751963995126,19.489053934468853,19.489053934468853,80.75547604652904
100.11923752528784,61.779168686166855,36.73044841675227,19.17003441956049,19.17003441956049,80.94920310572735
100.03621677025913,62.098581182294524,36.15831468896873,18.9688177939823,18.9688177939823,81.06739897627682
99.8520294692355,62.204158603749065,38.28060225776693,18.82393543274322,18.82393543274322,81.02809403649229
100.25730222163486,62.151477761263216,37.71520717986194,19.05291223018582,19.05291223018582,81.20438999144903
100.19381762091618,62.19961118619299,36.63902136437171,18.997103217361598,18.997103217361598,81.19671440355458
100.07681699771459,62.21234960396376,36.4232381799645,18.932233696875418,18.932233696875418,81.14458330083917
99.94589006224302,61.77548751372084,36.12042781268476,19.08520127426109,19.08520127426109,80.86068878798193
100.38050278812645,61.22117393812533,38.81350897142623,19.579664425000555,19.579664425000555,80.80083836312589
99.92238606110243,62.696040949905885,36.428216196802175,18.613172555598272,18.613172555598272,81.30921350550416
99.41465284686655,62.63144933624178,37.583086488970984,18.391601755312387,18.391601755312387,81.02305109155417
99.71970960953325,62.247504564510535,37.22636581351901,18.736102522511356,18.736102522511356,80.9836070870219
99.6759149000079,62.54944462966926,34.880443589615304,18.563235135169318,18.563235135169318,81.11267976483857
99.96374306397492,61.56205235268483,40.51536991239202,19.200845355645043,19.200845355645043,80.76289770832987
99.47003127253896,62.27356089439837,41.68208423388732,18.598235189070298,18.598235189070298,80.87179608346867
100.0725745481298,61.66616515380993,36.37667968051714,19.203204697159933,19.203204697159933,80.86936985096986
100.00512173377584,61.39248134310028,37.6283207232294,19.30632019533778,19.30632019533778,80.69880153843806
99.79528024010077,62.30280044793133,36.955106039107065,18.74623989608472,18.74623989608472,81.04904034401605
100.48292344072763,61.46576818167437,34.88468907621428,19.508577629526634,19.508577629526634,80.974345811201
99.79024278687402,62.33575619504079,34.218694769206095,18.72724329591662,18.72724329591662,81.06299949095741
99.69246145377944,61.7665834324103,35.734275214288104,18.962939010684572,18.962939010684572,80.72952244309488
99.34608000623523,62.25421924599169,36.638879222431285,18.545930380121767,18.545930380121767,80.80014962611347
100.04295985033848,61.95256483372895,37.25793633558734,19.045197508304764,19.045197508304764,80.99776234203371
100.20819723761001,61.7537441092931,34.80510084724511,19.227226564158453,19.227226564158453,80.98097067345155
99.90550927440589,62.67457037933031,33.80597972721791,18.61546944753779,18.61546944753779,81.29003982686811
100.0250927492533,61.5297021281408,39.792154615541065,19.247695310556256,19.247695310556256,80.77739743869705
99.86663705611964,60.9672045924198,35.759209167952356,19.449716231849923,19.449716231849923,80.41692082426972
100.1833353550579,62.19161242054726,37.06703203772142,18.995861467255324,18.995861467255324,81.18747388780258
99.35830565767466,62.005417177050546,39.284670028115386,18.67644424031206,18.67644424031206,80.6818614173626
99.94559419754349,61.74107390231321,34.279225479172744,19.102260147615137,19.102260147615137,80.84333404992834
99.76297580084294,62.386645965800916,38.24295848510378,18.68816491752101,18.68816491752101,81.07481088332193
100.13013664918853,62.372838645405146,38.53791466540914,18.878649001891695,18.878649001891695,81.25148764729684
99.92338037621333,62.72325171124112,34.445446206792084,18.600064332486106,18.600064332486106,81.32331604372723
99.89938015138506,61.97969090584444,36.04939233891378,18.959844622770312,18.959844622770312,80.93953552861475
99.67549660565567,62.91495868056795,38.13603589295154,18.380268962543862,18.380268962543862,81.29522764311182
100.11171606279463,61.790781312704254,38.302917999808585,19.160467375045187,19.160467375045187,80.95124868774944
100.13438389899613,61.56375908555958,37.91641553714622,19.285312406718273,19.285312406718273,80.84907149227786
99.98081120714892,61.93952385644133,34.43385443481181,19.020643675353792,19.020643675353792,80.96016753179512
99.85356698917747,62.266595359628674,39.93098404085955,18.7934858147744,18.7934858147744,81.06008117440308
100.08947861335687,61.64985731473529,37.882185827028515,19.21981064931079,19.21981064931079,80.86966796404609
99.9466339873168,61.97969870989147,37.74395834152049,18.98346763871266,18.98346763871266,80.96316634860413
99.33428548626678,62.36838837226533,40.07822496712241,18.482948557000725,18.482948557000725,80.85133692926605
99.78044328558369,61.49709295894104,38.5354183613786,19.14167516332132,19.14167516332132,80.63876812226236
99.65444208553933,61.63597247545603,35.762222507082626,19.00923480504165,19.00923480504165,80.64520728049769
99.96847131553483,60.93009647324791,33.07011480708153,19.51918742114346,19.51918742114346,80.44928389439137
99.9822196791076,61.491851684930964,35.90541116062455,19.245183997088315,19.245183997088315,80.73703568201928
99.84430949096634,62.52976673064409,36.22762763886082,18.657271380161124,18.657271380161124,81.18703811080522
99.77548341603986,61.152335901251234,36.789750689711354,19.311573757394317,19.311573757394317,80.46390965864555
99.6415642502808,62.15539387420197,38.94774728479775,18.743085188039416,18.743085188039416,80.89847906224139
99.90735707031467,62.378676958552276,39.93010288894823,18.7643400558812,18.7643400558812,81.14301701443347
99.91697789978022,62.47621110859392,37.398939888844275,18.720383395593146,18.720383395593146,81.19659450418706
99.56146093438446,61.671196350857926,37.4326237017052,18.94513229176327,18.94513229176327,80.6163286426212
99.49257713377409,62.630310062495376,35.69455064846124,18.431133535639358,18.431133535639358,81.06144359813473
100.17156483682005,62.36761511297239,38.33405412201229,18.901974861923833,18.901974861923833,81.26958997489622
99.85605414814344,62.569594707348,38.84360487192869,18.64322972039772,18.64322972039772,81.21282442774572
99.97091294671358,62.86125052545985,36.59897789273873,18.554831210626865,18.554831210626865,81.41608173608671
99.91064324953413,62.00313315804928,38.44294630056574,18.95375504574243,18.95375504574243,80.9568882037917
99.82069691153185,62.188993543209335,37.39777363188085,18.815851684161263,18.815851684161263,81.0048452273706
100.42453115163835,62.32421584409627,39.002538677597656,19.05015765377104,19.05015765377104,81.37437349786731
99.77642974412797,62.64076665048775,37.178799736625834,18.567831546820113,18.567831546820113,81.20859819730786
100.0617799481939,61.97902235488109,37.015384997799025,19.041378796656403,19.041378796656403,81.0204011515375
99.90271143615126,61.460265956962346,37.44261924876058,19.221222739594456,19.221222739594456,80.6814886965568
99.77299886842692,61.913771760772335,33.96119903931756,18.92961355382729,18.92961355382729,80.84338531459963
99.68617354867072,62.50225229213755,38.84020494264245,18.591960628266587,18.591960628266587,81.09421292040413
100.26308355235929,61.79615422266876,36.755319394027865,19.23346466484527,19.23346466484527,81.02961888751403
99.54974922635125,62.44062247745755,38.592046794900625,18.55456337444685,18.55456337444685,80.99518585190441
99.67996385308581,62.652696948182076,37.46238495749942,18.51363345245187,18.51363345245187,81.16633040063394
99.99858924871543,62.07228973750955,33.84254636003719,18.963149755602938,18.963149755602938,81.03543949311249
99.7463308207823,61.97024004910071,36.588754499167294,18.888045385840794,18.888045385840794,80.85828543494151
100.05276508072157,61.85425711369171,35.32735424908952,19.099253983514927,19.099253983514927,80.95351109720664
99.56773584475555,62.37872447350052,34.08635442003342,18.594505685627514,18.594505685627514,80.97323015912804
100.17247216618001,62.11887344381687,34.72649773446642,19.026799361181574,19.026799361181574,81.14567280499844
100.17857640683317,61.88393152444662,41.34789033899291,19.14732244119328,19.14732244119328,81.0312539656399
99.8741074351208,62.17180636166581,34.96922499530442,18.8511505367275,18.8511505367275,81.0229568983933
99.78722601024654,61.82260592293128,34.79597447727951,18.982310043657634,18.982310043657634,80.80491596658891
99.629063087209,62.64268051475812,38.16112374208446,18.493191286225446,18.493191286225446,81.13587180098357
99.68940690521177,61.67402353262912,35.8349273995684,19.007691686291324,19.007691686291324,80.68171521892044
100.11316640014076,62.172949141561226,36.36818029283017,18.97010862928976,18.97010862928976,81.14305777085099
99.7601738860469,61.625442123631636,40.9905889402773,19.067365881207632,19.067365881207632,80.69280800483926
100.07000229114044,61.885794365741525,38.59948882658281,19.092103962699454,19.092103962699454,80.97789832844097
99.59025213622338,62.20518659647938,35.62264526826583,18.692532769872003,18.692532769872003,80.89771936635138
99.82211022356051,62.52335161878429,38.68635456697072,18.649379302388112,18.649379302388112,81.1727309211724
99.65783455372943,62.45422857614314,36.43773392451129,18.60180298879315,18.60180298879315,81.05603156493629
99.64128416473568,61.51243262105273,36.170856373249784,19.064425771841474,19.064425771841474,80.57685839289421
99.65959324151129,62.22925342529201,38.65636765481863,18.71516990810964,18.71516990810964,80.94442333340164
99.53202600337764,62.523390386810476,37.977973807200186,18.50431780828358,18.50431780828358,81.02770819509405
100.27946024904017,62.33721019981428,35.13566326292907,18.97112502461294,18.97112502461294,81.30833522442722
99.91911344333184,63.609711798043236,37.6389209897725,18.154700822644305,18.154700822644305,81.76441262068754
99.69714404150996,61.69140180873259,38.83036274009325,19.002871116388683,19.002871116388683,80.69427292512128
99.69801488426143,62.722480876102594,38.052972465074006,18.487767004079412,18.487767004079412,81.21024788018201
99.60294254558042,62.01707635063704,37.550894330115696,18.792933097471685,18.792933097471685,80.81000944810873
99.2818932910347,62.59442602738453,34.99903666250681,18.34373363182509,18.34373363182509,80.93815965920962
100.15942748452164,62.174224805330745,38.015459426384275,18.99260133959545,18.99260133959545,81.16682614492619
99.59829858480484,62.25267544245771,38.01250200923496,18.67281157117356,18.67281157117356,80.92548701363127
99.6846464979881,61.85289669415177,36.09109875392426,18.915874901918166,18.915874901918166,80.76877159606994
100.19495742947225,62.134574653672246,40.069228348700676,19.0301913879,19.0301913879,81.16476604157225
99.97460383035548,61.62343680541383,39.23629014903186,19.175583512470826,19.175583512470826,80.79902031788465
100.06383925772784,61.68090281647663,40.09963260193034,19.191468220625605,19.191468220625605,80.87237103710224
100.27157853531027,61.410352619138635,37.71553457757169,19.430612958085817,19.430612958085817,80.84096557722445
99.78107241424863,61.59376527223799,33.9890758693202,19.093653571005316,19.093653571005316,80.68741884324331
99.60971852892206,61.825403402174025,36.251266992289935,18.89215756337402,18.89215756337402,80.71756096554805
100.27419549508383,61.77601685090732,36.11195759944123,19.24908932208826,19.24908932208826,81.02510617299558
99.7990223841114,63.00140395481515,35.7233457688474,18.398809214648118,18.398809214648118,81.40021316946327
99.96524224464501,61.536725813567585,39.06754042045033,19.214258215538713,19.214258215538713,80.75098402910629
99.79164243886794,62.24080752512529,35.03856457397029,18.77541745687132,18.77541745687132,81.01622498199661
99.77899267756126,61.47631722409613,34.723868988633534,19.151337726732567,19.151337726732567,80.6276549508287
100.16446398571998,61.158093498092185,37.487738782355564,19.503185243813896,19.503185243813896,80.66127874190607
100.25385205750263,61.57825499167508,39.49927123417544,19.33779853291377,19.33779853291377,80.91605352458885
99.87931853336833,61.56052157183715,37.70084006092173,19.159398480765592,19.159398480765592,80.71992005260275
100.11842778749465,63.29091291844188,38.49751727844035,18.41375743452638,18.41375743452638,81.70467035296826
100.25003819238572,62.48733516374309,38.302191122442586,18.881351514321317,18.881351514321317,81.3686866780644
99.65005746945263,62.41555766576469,37.38136660680727,18.617249901843973,18.617249901843973,81.03280756760866
99.45129893334503,62.388585074631806,38.03059094708216,18.531356929356612,18.531356929356612,80.91994200398841
99.94417496504923,61.65276910871962,37.37939360680284,19.145702928164805,19.145702928164805,80.79847203688442
99.61535301188694,62.05113896862733,36.86934563009538,18.782107021629805,18.782107021629805,80.83324599025713
99.40235014700626,62.692112768221875,38.86450444887042,18.355118689392192,18.355118689392192,81.04723145761406
99.76842618489167,62.098396728644744,36.854186290740984,18.83501472812346,18.83501472812346,80.9334114567682
99.77496454472187,61.861909743125615,35.29599423619721,18.956527400798127,18.956527400798127,80.81843714392375
100.06359562821578,61.73224814695682,36.40668339791611,19.165673740629476,19.165673740629476,80.89792188758629
99.73542589031173,62.859561284811356,37.3945064365358,18.437932302750188,18.437932302750188,81.29749358756155
99.7342918532174,62.18490488536922,37.216573422520895,18.774693483924086,18.774693483924086,80.9595983692933
100.17291964286915,62.006448883250734,37.50063285740311,19.08323537980921,19.08323537980921,81.08968426305995
99.9406420980103,61.928107801437164,35.483682567557295,19.00626714828657,19.00626714828657,80.93437494972373
100.13285402540635,61.21171022598657,36.28716898444829,19.460571899709887,19.460571899709887,80.67228212569646
99.52850465409558,63.453972867461324,36.93306541912583,18.03726589331713,18.03726589331713,81.49123876077846
99.89885403673324,62.15828496231725,38.390246144145834,18.87028453720799,18.87028453720799,81.02856949952525
100.05571526912357,61.83995804363504,38.02342443635113,19.10787861274426,19.10787861274426,80.94783665637931
99.93357802802151,62.09768735861064,36.90437432969756,18.91794533470544,18.91794533470544,81.01563269331608
99.13164547129443,62.552752922647905,36.746815423226984,18.289446274323264,18.289446274323264,80.84219919697117
99.81985492049148,61.651024350388134,38.07754958817137,19.08441528505167,19.08441528505167,80.7354396354398
99.59881700266274,61.71406536510226,38.60051543958991,18.942375818780242,18.942375818780242,80.65644118388249
99.78309622780958,60.79623210129523,34.41594010436715,19.493432063257174,19.493432063257174,80.2896641645524
99.75613958653028,61.42761707371929,37.96011971255112,19.164261256405492,19.164261256405492,80.59187833012479
100.43485932047592,61.249903088820815,45.08992410641201,19.592478115827554,19.592478115827554,80.84238120464838
99.88135654493014,62.84065162842386,38.53888614145692,18.52035245825314,18.52035245825314,81.361004086677
99.48176998030266,61.86469513218885,38.46828641890885,18.808537424056905,18.808537424056905,80.67323255624575
100.13258681661353,62.261208469451304,37.52607383219086,18.935689173581114,18.935689173581114,81.19689764303241
99.85471353380707,62.13938325372125,37.30196983704363,18.85766514004291,18.85766514004291,80.99704839376416
99.7203650504414,61.334983234208025,37.97084542539649,19.19269090811669,19.19269090811669,80.52767414232471
100.10203610831456,61.56046383766076,35.69365694166359,19.2707861353269,19.2707861353269,80.83124997298766
99.73018989555092,61.76088614258772,33.735750960788934,18.9846518764816,18.9846518764816,80.74553801906933
99.65729278953117,62.46165784714904,37.95810064770667,18.597817471191064,18.597817471191064,81.0594753183401
99.50172485736985,62.580271691410985,34.223048230207155,18.460726582979433,18.460726582979433,81.04099827439042
99.58386229714492,62.267455168446595,33.8138368929936,18.658203564349165,18.658203564349165,80.92565873279577
99.71866632958715,61.37363539679837,38.53841063371667,19.17251546639439,19.17251546639439,80.54615086319276
99.80299283719347,61.80198656315487,37.20627151634645,19.0005031370193,19.0005031370193,80.80248970017416
99.53343405953119,62.87409883601414,36.40869231902343,18.329667611758524,18.329667611758524,81.20376644777267
99.8115431954084,62.02764344091815,41.42654563520396,18.891949877245132,18.891949877245132,80.91959331816328
99.93914526191526,61.78190522153764,37.922867200742076,19.07862002018881,19.07862002018881,80.86052524172645
